rank,customerID,calibrated_probability,actual_churn,budget_before,success,budget_after,cumulative_profit
57,8361-LTMKD,0.6666666666666667,1,4740,True,4830,3830
58,8375-DKEBR,0.6666666666666667,1,4830,True,4920,3920
59,8443-ZRDBZ,0.6666666666666667,1,4920,True,5010,4010
60,8541-QVFKM,0.6666666666666667,0,5010,False,5000,4000
61,8622-ZLFKO,0.6666666666666667,0,5000,False,4990,3990
62,8699-ASUFO,0.6666666666666667,1,4990,True,5080,4080
63,8752-STIVR,0.6666666666666667,1,5080,True,5170,4170
64,8775-ERLNB,0.6666666666666667,0,5170,False,5160,4160
65,8873-GLDMH,0.6666666666666667,0,5160,False,5150,4150
66,2514-GINMM,0.6666666666666666,1,5150,True,5240,4240
67,2959-MJHIC,0.6666666666666666,1,5240,True,5330,4330
68,3030-YDNRM,0.6666666666666666,0,5330,False,5320,4320
69,3721-CNEYS,0.6666666666666666,1,5320,True,5410,4410
70,9221-OTIVJ,0.6666666666666666,1,5410,True,5500,4500
71,9878-TNQGW,0.6666666666666666,1,5500,True,5590,4590
72,0004-TLHLJ,0.6363636363636364,1,5590,True,5680,4680
73,0330-IVZHA,0.6363636363636364,1,5680,True,5770,4770
74,0390-DCFDQ,0.6363636363636364,1,5770,True,5860,4860
75,0432-CAJZV,0.6363636363636364,0,5860,False,5850,4850
76,0616-ATFGB,0.6363636363636364,1,5850,True,5940,4940
77,0655-RBDUG,0.6363636363636364,1,5940,True,6030,5030
78,0685-MLYYM,0.6363636363636364,1,6030,True,6120,5120
79,0749-IRGQE,0.6363636363636364,0,6120,False,6110,5110
80,0841-NULXI,0.6363636363636364,1,6110,True,6200,5200
81,0871-URUWO,0.6363636363636364,1,6200,True,6290,5290
82,0958-YHXGP,0.6363636363636364,0,6290,False,6280,5280
83,1016-DJTSV,0.6363636363636364,0,6280,False,6270,5270
84,1024-GUALD,0.6363636363636364,1,6270,True,6360,5360
85,1077-HUUJM,0.6363636363636364,0,6360,False,6350,5350
86,1448-PWKYE,0.6363636363636364,1,6350,True,6440,5440
87,1628-BIZYP,0.6363636363636364,0,6440,False,6430,5430
88,1731-TVIUK,0.6363636363636364,1,6430,True,6520,5520
89,1768-ZAIFU,0.6363636363636364,1,6520,True,6610,5610
90,1820-TQVEV,0.6363636363636364,1,6610,True,6700,5700
91,1853-UDXBW,0.6363636363636364,1,6700,True,6790,5790
92,1867-BDVFH,0.6363636363636364,1,6790,True,6880,5880
93,1980-KXVPM,0.6363636363636364,1,6880,True,6970,5970
94,1989-PRJHP,0.6363636363636364,1,6970,True,7060,6060
95,2025-JKFWI,0.6363636363636364,1,7060,True,7150,6150
96,2027-FECZV,0.6363636363636364,1,7150,True,7240,6240
97,2057-ZBLPD,0.6363636363636364,1,7240,True,7330,6330
98,2202-CUYXZ,0.6363636363636364,1,7330,True,7420,6420
99,2254-DLXRI,0.6363636363636364,0,7420,False,7410,6410
100,2482-CZGBB,0.6363636363636364,1,7410,True,7500,6500
101,2485-ITVKB,0.6363636363636364,1,7500,True,7590,6590
102,2495-INZWQ,0.6363636363636364,1,7590,True,7680,6680
103,2665-NPTGL,0.6363636363636364,0,7680,False,7670,6670
104,2737-YNGYW,0.6363636363636364,1,7670,True,7760,6760
105,2754-SDJRD,0.6363636363636364,0,7760,False,7750,6750
106,2761-OCIAX,0.6363636363636364,1,7750,True,7840,6840
107,2845-HSJCY,0.6363636363636364,1,7840,True,7930,6930
108,2867-UIMSS,0.6363636363636364,1,7930,True,8020,7020
109,2985-FMWYF,0.6363636363636364,0,8020,False,8010,7010
110,3292-PBZEJ,0.6363636363636364,0,8010,False,8000,7000
111,3338-CVVEH,0.6363636363636364,0,8000,False,7990,6990
112,3422-LYEPQ,0.6363636363636364,1,7990,True,8080,7080
113,3585-ISXZP,0.6363636363636364,1,8080,True,8170,7170
114,3677-IYRBF,0.6363636363636364,1,8170,True,8260,7260
115,3716-BDVDB,0.6363636363636364,1,8260,True,8350,7350
116,3750-CKVKH,0.6363636363636364,1,8350,True,8440,7440
117,4029-HPFVY,0.6363636363636364,0,8440,False,8430,7430
118,4283-FUTGF,0.6363636363636364,1,8430,True,8520,7520
119,4301-VVZKA,0.6363636363636364,0,8520,False,8510,7510
120,4445-ZJNMU,0.6363636363636364,0,8510,False,8500,7500
121,4631-OACRM,0.6363636363636364,1,8500,True,8590,7590
122,4706-AXVKM,0.6363636363636364,1,8590,True,8680,7680
123,4735-ASGMA,0.6363636363636364,1,8680,True,8770,7770
124,4806-KEXQR,0.6363636363636364,1,8770,True,8860,7860
125,4983-CCWMC,0.6363636363636364,0,8860,False,8850,7850
126,5052-PNLOS,0.6363636363636364,1,8850,True,8940,7940
127,5159-YFPKQ,0.6363636363636364,1,8940,True,9030,8030
128,5167-ZFFMM,0.6363636363636364,1,9030,True,9120,8120
129,5186-SAMNZ,0.6363636363636364,1,9120,True,9210,8210
130,5196-SGOAK,0.6363636363636364,1,9210,True,9300,8300
131,5228-EXCET,0.6363636363636364,1,9300,True,9390,8390
132,5357-TZHPP,0.6363636363636364,1,9390,True,9480,8480
133,5382-SOYZL,0.6363636363636364,0,9480,False,9470,8470
134,5442-BHQNG,0.6363636363636364,0,9470,False,9460,8460
135,5480-HPRRX,0.6363636363636364,1,9460,True,9550,8550
136,5542-TBBWB,0.6363636363636364,0,9550,False,9540,8540
137,5628-FCGYG,0.6363636363636364,0,9540,False,9530,8530
138,5698-BQJOH,0.6363636363636364,1,9530,True,9620,8620
139,6000-APYLU,0.6363636363636364,1,9620,True,9710,8710
140,6047-YHPVI,0.6363636363636364,1,9710,True,9800,8800
141,6077-BDPXA,0.6363636363636364,0,9800,False,9790,8790
142,6137-NICCO,0.6363636363636364,0,9790,False,9780,8780
143,6319-IEJWJ,0.6363636363636364,1,9780,True,9870,8870
144,6372-RFVNS,0.6363636363636364,1,9870,True,9960,8960
145,6376-GAHQE,0.6363636363636364,1,9960,True,10050,9050
146,6507-ZJSUR,0.6363636363636364,0,10050,False,10040,9040
147,6705-LXORM,0.6363636363636364,0,10040,False,10030,9030
148,6857-VWJDT,0.6363636363636364,1,10030,True,10120,9120
149,6892-XPFPU,0.6363636363636364,1,10120,True,10210,9210
150,7005-CCBKV,0.6363636363636364,1,10210,True,10300,9300
151,7029-RPUAV,0.6363636363636364,1,10300,True,10390,9390
152,7198-GLXTC,0.6363636363636364,1,10390,True,10480,9480
153,7209-JCUDS,0.6363636363636364,1,10480,True,10570,9570
154,7218-HKQFK,0.6363636363636364,1,10570,True,10660,9660
155,7273-TEFQD,0.6363636363636364,1,10660,True,10750,9750
156,7354-OIJLX,0.6363636363636364,0,10750,False,10740,9740
157,7363-QTBIW,0.6363636363636364,0,10740,False,10730,9730
158,7495-OOKFY,0.6363636363636364,1,10730,True,10820,9820
159,7534-BFESC,0.6363636363636364,1,10820,True,10910,9910
160,7912-SYRQT,0.6363636363636364,1,10910,True,11000,10000
161,8132-YPVBX,0.6363636363636364,0,11000,False,10990,9990
162,8380-PEFPE,0.6363636363636364,1,10990,True,11080,10080
163,8676-TRMJS,0.6363636363636364,1,11080,True,11170,10170
164,8821-XNHVZ,0.6363636363636364,1,11170,True,11260,10260
165,9279-CJEOJ,0.6363636363636364,0,11260,False,11250,10250
166,9507-EXLTT,0.6363636363636364,1,11250,True,11340,10340
167,9576-ANLXO,0.6363636363636364,1,11340,True,11430,10430
168,9685-WKZGT,0.6363636363636364,1,11430,True,11520,10520
169,9717-QEBGU,0.6363636363636364,0,11520,False,11510,10510
170,9741-YLNTD,0.6363636363636364,0,11510,False,11500,10500
171,9804-ICWBG,0.6363636363636364,1,11500,True,11590,10590
172,0235-KGSLC,0.5915492957746479,1,11590,True,11680,10680
173,0524-IAVZO,0.5915492957746479,1,11680,True,11770,10770
174,0576-WNXXC,0.5915492957746479,1,11770,True,11860,10860
175,0581-BXBUB,0.5915492957746479,0,11860,False,11850,10850
176,1475-VWVDO,0.5915492957746479,0,11850,False,11840,10840
177,1658-TJVOA,0.5915492957746479,0,11840,False,11830,10830
178,2754-XBHTB,0.5915492957746479,1,11830,True,11920,10920
179,2860-RANUS,0.5915492957746479,1,11920,True,12010,11010
180,3858-VOBET,0.5915492957746479,1,12010,True,12100,11100
181,5419-CONWX,0.5915492957746479,1,12100,True,12190,11190
182,6338-AVWCY,0.5915492957746479,1,12190,True,12280,11280
183,6543-XRMYR,0.5915492957746479,1,12280,True,12370,11370
184,6712-OAWRH,0.5915492957746479,1,12370,True,12460,11460
185,6899-PPEEA,0.5915492957746479,1,12460,True,12550,11550
186,7410-YTJIK,0.5915492957746479,1,12550,True,12640,11640
187,7861-UVUFT,0.5915492957746479,1,12640,True,12730,11730
188,7928-VJYAB,0.5915492957746479,0,12730,False,12720,11720
189,8397-MVTAZ,0.5915492957746479,1,12720,True,12810,11810
190,9866-QEVEE,0.5915492957746479,1,12810,True,12900,11900
191,9907-SWKKF,0.5915492957746479,1,12900,True,12990,11990
192,0023-XUOPT,0.53125,1,12990,True,13080,12080
193,0256-LTHVJ,0.53125,1,13080,True,13170,12170
194,0258-NOKBL,0.53125,0,13170,False,13160,12160
195,0376-YMCJC,0.53125,1,13160,True,13250,12250
196,0388-EOPEX,0.53125,1,13250,True,13340,12340
197,0506-LVNGN,0.53125,1,13340,True,13430,12430
198,0682-USIXD,0.53125,0,13430,False,13420,12420
199,0876-WDUUZ,0.53125,1,13420,True,13510,12510
200,0899-LIIBW,0.53125,0,13510,False,13500,12500
201,0923-PNFUB,0.53125,1,13500,True,13590,12590
202,0952-KMEEH,0.53125,1,13590,True,13680,12680
203,0988-JRWWP,0.53125,0,13680,False,13670,12670
204,1092-GANHU,0.53125,1,13670,True,13760,12760
205,1100-DDVRV,0.53125,0,13760,False,13750,12750
206,1112-CUNAO,0.53125,1,13750,True,13840,12840
207,1236-WFCDV,0.53125,1,13840,True,13930,12930
208,1261-FWTTE,0.53125,0,13930,False,13920,12920
209,1302-UHBDD,0.53125,0,13920,False,13910,12910
210,1335-NTIUC,0.53125,0,13910,False,13900,12900
211,1379-FRVEB,0.53125,0,13900,False,13890,12890
212,1522-VVDMG,0.53125,1,13890,True,13980,12980
213,1751-NCDLI,0.53125,0,13980,False,13970,12970
214,1894-IGFSG,0.53125,1,13970,True,14060,13060
215,1965-DDBWU,0.53125,1,14060,True,14150,13150
216,2041-JIJCI,0.53125,0,14150,False,14140,13140
217,2187-PKZAY,0.53125,0,14140,False,14130,13130
218,2203-GHNWN,0.53125,0,14130,False,14120,13120
219,2309-OSFEU,0.53125,1,14120,True,14210,13210
220,2325-NBPZG,0.53125,0,14210,False,14200,13200
221,2386-LAHRK,0.53125,1,14200,True,14290,13290
222,2439-LYPMQ,0.53125,0,14290,False,14280,13280
223,2501-XWWTZ,0.53125,0,14280,False,14270,13270
224,2694-CIUMO,0.53125,0,14270,False,14260,13260
225,2919-HBCJO,0.53125,1,14260,True,14350,13350
226,2955-BJZHG,0.53125,1,14350,True,14440,13440
227,3063-QFSZL,0.53125,1,14440,True,14530,13530
228,3094-JOJAI,0.53125,0,14530,False,14520,13520
229,3312-ZWLGF,0.53125,0,14520,False,14510,13510
230,3365-SAIGS,0.53125,0,14510,False,14500,13500
231,3672-YITQD,0.53125,1,14500,True,14590,13590
232,3717-OEAUQ,0.53125,0,14590,False,14580,13580
233,3877-JRJIP,0.53125,1,14580,True,14670,13670
234,3908-BLSYF,0.53125,1,14670,True,14760,13760
235,3966-HRMZA,0.53125,0,14760,False,14750,13750
236,4360-PNRQB,0.53125,0,14750,False,14740,13740
237,4412-YLTKF,0.53125,1,14740,True,14830,13830
238,4512-ZUIYL,0.53125,1,14830,True,14920,13920
239,4547-LYTDD,0.53125,1,14920,True,15010,14010
240,4647-MUZON,0.53125,0,15010,False,15000,14000
241,4686-UXDML,0.53125,0,15000,False,14990,13990
242,4817-VYYWS,0.53125,1,14990,True,15080,14080
243,4818-QIUFN,0.53125,1,15080,True,15170,14170
244,4846-WHAFZ,0.53125,1,15170,True,15260,14260
245,4873-ILOLJ,0.53125,1,15260,True,15350,14350
246,4919-IKATY,0.53125,1,15350,True,15440,14440
247,5022-JNQEQ,0.53125,0,15440,False,15430,14430
248,5144-TVGLP,0.53125,0,15430,False,15420,14420
249,5339-PXDVH,0.53125,0,15420,False,15410,14410
250,5380-WJKOV,0.53125,1,15410,True,15500,14500
251,5501-TVMGM,0.53125,0,15500,False,15490,14490
252,6034-YMTOB,0.53125,0,15490,False,15480,14480
253,6158-HDPXZ,0.53125,0,15480,False,15470,14470
254,6166-ILMNY,0.53125,1,15470,True,15560,14560
255,6175-IRFIT,0.53125,0,15560,False,15550,14550
256,6284-AHOOQ,0.53125,1,15550,True,15640,14640
257,6542-LWGXJ,0.53125,0,15640,False,15630,14630
258,6557-BZXLQ,0.53125,0,15630,False,15620,14620
259,6680-WKXRZ,0.53125,1,15620,True,15710,14710
260,6704-UTUKK,0.53125,0,15710,False,15700,14700
261,6821-BUXUX,0.53125,1,15700,True,15790,14790
262,6834-NXDCA,0.53125,1,15790,True,15880,14880
263,6910-HADCM,0.53125,1,15880,True,15970,14970
264,7278-CKDNC,0.53125,0,15970,False,15960,14960
265,7470-MCQTK,0.53125,1,15960,True,16050,15050
266,7571-YXDAD,0.53125,1,16050,True,16140,15140
267,7603-USHJS,0.53125,1,16140,True,16230,15230
268,7748-UMTRK,0.53125,0,16230,False,16220,15220
269,7851-FLGGQ,0.53125,1,16220,True,16310,15310
270,7855-DIWPO,0.53125,0,16310,False,16300,15300
271,7952-OBOYL,0.53125,0,16300,False,16290,15290
272,8160-HOWOX,0.53125,0,16290,False,16280,15280
273,8266-VBFQL,0.53125,0,16280,False,16270,15270
274,8445-DNBAE,0.53125,0,16270,False,16260,15260
275,8601-QACRS,0.53125,1,16260,True,16350,15350
276,8621-MNIHH,0.53125,1,16350,True,16440,15440
277,8650-RHRKE,0.53125,1,16440,True,16530,15530
278,8696-JKZNU,0.53125,1,16530,True,16620,15620
279,8709-KRDVL,0.53125,0,16620,False,16610,15610
280,8739-WWKDU,0.53125,1,16610,True,16700,15700
281,8778-LMWTJ,0.53125,0,16700,False,16690,15690
282,8993-PHFWD,0.53125,1,16690,True,16780,15780
283,9050-QLROH,0.53125,1,16780,True,16870,15870
284,9054-FOWNV,0.53125,0,16870,False,16860,15860
285,9167-APMXZ,0.53125,0,16860,False,16850,15850
286,9227-LUNBG,0.53125,1,16850,True,16940,15940
287,9283-LZQOH,0.53125,1,16940,True,17030,16030
288,9389-ACWBI,0.53125,0,17030,False,17020,16020
289,9572-WUKSB,0.53125,0,17020,False,17010,16010
290,9638-JIQYA,0.53125,0,17010,False,17000,16000
291,9643-AVVWI,0.53125,0,17000,False,16990,15990
292,9692-TUSXH,0.53125,1,16990,True,17080,16080
293,9779-DPNEJ,0.53125,0,17080,False,17070,16070
294,9840-DVNDC,0.53125,1,17070,True,17160,16160
295,9940-RHLFB,0.53125,1,17160,True,17250,16250
296,9944-AEXBM,0.53125,0,17250,False,17240,16240
297,0778-NELLA,0.5227272727272727,1,17240,True,17330,16330
298,2277-VWCNI,0.5227272727272727,0,17330,False,17320,16320
299,2800-QQUSO,0.5227272727272727,0,17320,False,17310,16310
300,4706-DGAHW,0.5227272727272727,0,17310,False,17300,16300
301,6331-LWDTQ,0.5227272727272727,1,17300,True,17390,16390
302,8080-DDEMJ,0.5227272727272727,1,17390,True,17480,16480
303,8849-AYPTR,0.5227272727272727,0,17480,False,17470,16470
304,9465-RWMXL,0.5227272727272727,1,17470,True,17560,16560
305,9747-DDZOS,0.5227272727272727,1,17560,True,17650,16650
306,0082-OQIQY,0.4918032786885246,0,17650,False,17640,16640
307,0096-BXERS,0.4918032786885246,0,17640,False,17630,16630
308,0430-IHCDJ,0.4918032786885246,0,17630,False,17620,16620
309,0581-MDMPW,0.4918032786885246,0,17620,False,17610,16610
310,2178-PMGCJ,0.4918032786885246,0,17610,False,17600,16600
311,2782-LFZVW,0.4918032786885246,0,17600,False,17590,16590
312,3312-UUMZW,0.4918032786885246,0,17590,False,17580,16580
313,3334-CTHOL,0.4918032786885246,1,17580,True,17670,16670
314,4581-LNWUM,0.4918032786885246,0,17670,False,17660,16660
315,5226-NOZFC,0.4918032786885246,0,17660,False,17650,16650
316,5373-SFODM,0.4918032786885246,1,17650,True,17740,16740
317,5692-FPTAH,0.4918032786885246,1,17740,True,17830,16830
318,5760-FXFVO,0.4918032786885246,0,17830,False,17820,16820
319,6543-CPZMK,0.4918032786885246,1,17820,True,17910,16910
320,7587-RZNME,0.4918032786885246,1,17910,True,18000,17000
321,8393-DLHGA,0.4918032786885246,1,18000,True,18090,17090
322,8714-EUHJO,0.4918032786885246,1,18090,True,18180,17180
323,8903-XEBGX,0.4918032786885246,0,18180,False,18170,17170
324,9752-ZNQUT,0.4918032786885246,0,18170,False,18160,17160
325,9979-RGMZT,0.4918032786885246,0,18160,False,18150,17150
326,4154-AQUGT,0.42857142857142855,1,18150,True,18240,17240
327,4237-RLAQD,0.42857142857142855,1,18240,True,18330,17330
328,4658-HCOHW,0.42857142857142855,1,18330,True,18420,17420
329,5133-POWUA,0.42857142857142855,0,18420,False,18410,17410
330,5606-AMZBO,0.42857142857142855,0,18410,False,18400,17400
331,5650-YLIBA,0.42857142857142855,0,18400,False,18390,17390
332,6048-QBXKL,0.42857142857142855,0,18390,False,18380,17380
333,6729-GDNGC,0.42857142857142855,0,18380,False,18370,17370
334,7018-WBJNK,0.42857142857142855,0,18370,False,18360,17360
335,7663-RGWBC,0.42857142857142855,1,18360,True,18450,17450
336,0599-XNYDO,0.3888888888888889,0,18450,False,18440,17440
337,0963-ZBDRN,0.3888888888888889,1,18440,True,18530,17530
338,1310-QRITU,0.3888888888888889,0,18530,False,18520,17520
339,1559-DTODC,0.3888888888888889,0,18520,False,18510,17510
340,1816-FLZDK,0.3888888888888889,0,18510,False,18500,17500
341,2606-RMDHZ,0.3888888888888889,1,18500,True,18590,17590
342,2911-WDXMV,0.3888888888888889,0,18590,False,18580,17580
343,3374-LXDEV,0.3888888888888889,1,18580,True,18670,17670
344,3627-FHKBK,0.3888888888888889,1,18670,True,18760,17760
345,3932-CMDTD,0.3888888888888889,1,18760,True,18850,17850
346,4208-UFFGW,0.3888888888888889,1,18850,True,18940,17940
347,4248-QPAVC,0.3888888888888889,1,18940,True,19030,18030
348,4317-VTEOA,0.3888888888888889,1,19030,True,19120,18120
349,5351-QESIO,0.3888888888888889,0,19120,False,19110,18110
350,5759-RCVCB,0.3888888888888889,1,19110,True,19200,18200
351,6022-UGGSO,0.3888888888888889,1,19200,True,19290,18290
352,6128-AQBMT,0.3888888888888889,0,19290,False,19280,18280
353,6317-YPKDH,0.3888888888888889,1,19280,True,19370,18370
354,6402-EJMWF,0.3888888888888889,0,19370,False,19360,18360
355,6651-AZVTJ,0.3888888888888889,1,19360,True,19450,18450
356,7056-IMHCC,0.3888888888888889,1,19450,True,19540,18540
357,8212-DJRCH,0.3888888888888889,0,19540,False,19530,18530
358,8818-DOPVL,0.3888888888888889,0,19530,False,19520,18520
359,9048-JVYVF,0.3888888888888889,1,19520,True,19610,18610
360,9450-TRJUU,0.3888888888888889,0,19610,False,19600,18600
361,9512-UIBFX,0.3888888888888889,1,19600,True,19690,18690
362,9851-KIELU,0.3888888888888889,1,19690,True,19780,18780
363,0015-UOCOJ,0.3840304182509506,0,19780,False,19770,18770
364,0322-CHQRU,0.3840304182509506,1,19770,True,19860,18860
365,0823-HSCDJ,0.3840304182509506,1,19860,True,19950,18950
366,1035-IPQPU,0.3840304182509506,0,19950,False,19940,18940
367,1319-YLZJG,0.3840304182509506,0,19940,False,19930,18930
368,1346-UFHAX,0.3840304182509506,0,19930,False,19920,18920
369,1436-ZMJAN,0.3840304182509506,0,19920,False,19910,18910
370,1452-KIOVK,0.3840304182509506,0,19910,False,19900,18900
371,1471-GIQKQ,0.3840304182509506,0,19900,False,19890,18890
372,1536-HBSWP,0.3840304182509506,0,19890,False,19880,18880
373,1833-TCXKK,0.3840304182509506,0,19880,False,19870,18870
374,1902-XBTFB,0.3840304182509506,1,19870,True,19960,18960
375,1942-OQFRW,0.3840304182509506,0,19960,False,19950,18950
376,2070-FNEXE,0.3840304182509506,1,19950,True,20040,19040
377,2227-JRSJX,0.3840304182509506,0,20040,False,20030,19030
378,2277-DJJDL,0.3840304182509506,0,20030,False,20020,19020
379,2604-IJPDU,0.3840304182509506,0,20020,False,20010,19010
380,2672-OJQZP,0.3840304182509506,0,20010,False,20000,19000
381,2720-FVBQP,0.3840304182509506,0,20000,False,19990,18990
382,2971-SGAFL,0.3840304182509506,0,19990,False,19980,18980
383,3197-ARFOY,0.3840304182509506,0,19980,False,19970,18970
384,3237-AJGEH,0.3840304182509506,1,19970,True,20060,19060
385,3524-WQDSG,0.3840304182509506,0,20060,False,20050,19050
386,3540-RZJYU,0.3840304182509506,1,20050,True,20140,19140
387,3787-TRIAL,0.3840304182509506,0,20140,False,20130,19130
388,4223-WOZCM,0.3840304182509506,0,20130,False,20120,19120
389,4570-QHXHL,0.3840304182509506,0,20120,False,20110,19110
390,4619-EVPHY,0.3840304182509506,0,20110,False,20100,19100
391,4678-DVQEO,0.3840304182509506,1,20100,True,20190,19190
392,4690-LLKUA,0.3840304182509506,1,20190,True,20280,19280
393,4819-HJPIW,0.3840304182509506,0,20280,False,20270,19270
394,4947-DSMXK,0.3840304182509506,0,20270,False,20260,19260
395,5016-IBERQ,0.3840304182509506,0,20260,False,20250,19250
396,5281-BUZGT,0.3840304182509506,1,20250,True,20340,19340
397,5331-RGMTT,0.3840304182509506,0,20340,False,20330,19330
398,5461-QKNTN,0.3840304182509506,0,20330,False,20320,19320
399,5651-YLPRD,0.3840304182509506,0,20320,False,20310,19310
400,5828-AVIPD,0.3840304182509506,1,20310,True,20400,19400
401,5889-JTMUL,0.3840304182509506,1,20400,True,20490,19490
402,6173-GOLSU,0.3840304182509506,0,20490,False,20480,19480
403,6227-HWPWX,0.3840304182509506,1,20480,True,20570,19570
404,6304-IJFSQ,0.3840304182509506,1,20570,True,20660,19660
405,6429-SHBCB,0.3840304182509506,0,20660,False,20650,19650
406,6481-ESCNL,0.3840304182509506,0,20650,False,20640,19640
407,6608-QQLVK,0.3840304182509506,1,20640,True,20730,19730
408,6661-HBGWL,0.3840304182509506,1,20730,True,20820,19820
409,6825-UYPFK,0.3840304182509506,1,20820,True,20910,19910
410,6946-LMSQS,0.3840304182509506,1,20910,True,21000,20000
411,7054-LGEQW,0.3840304182509506,1,21000,True,21090,20090
412,7129-ACFOG,0.3840304182509506,0,21090,False,21080,20080
413,7181-OQCUT,0.3840304182509506,0,21080,False,21070,20070
414,7279-BUYWN,0.3840304182509506,1,21070,True,21160,20160
415,7404-JLKQG,0.3840304182509506,0,21160,False,21150,20150
416,7503-QQRVF,0.3840304182509506,1,21150,True,21240,20240
417,7504-UWHNB,0.3840304182509506,0,21240,False,21230,20230
418,7876-BEUTG,0.3840304182509506,0,21230,False,21220,20220
419,7881-EVUAD,0.3840304182509506,1,21220,True,21310,20310
420,8058-DMYRU,0.3840304182509506,0,21310,False,21300,20300
421,8059-UDZFY,0.3840304182509506,0,21300,False,21290,20290
422,8158-WPEZG,0.3840304182509506,0,21290,False,21280,20280
423,8280-MQRQN,0.3840304182509506,1,21280,True,21370,20370
424,8378-LKJAF,0.3840304182509506,0,21370,False,21360,20360
425,8623-ULFNQ,0.3840304182509506,0,21360,False,21350,20350
426,8914-RBTSB,0.3840304182509506,1,21350,True,21440,20440
427,8938-UMKPI,0.3840304182509506,1,21440,True,21530,20530
428,9112-WSNPU,0.3840304182509506,0,21530,False,21520,20520
429,9286-DOJGF,0.3840304182509506,1,21520,True,21610,20610
430,9369-XFEHK,0.3840304182509506,1,21610,True,21700,20700
431,9381-NDKME,0.3840304182509506,1,21700,True,21790,20790
432,9420-LOJKX,0.3840304182509506,1,21790,True,21880,20880
433,9508-ILZDG,0.3840304182509506,0,21880,False,21870,20870
434,9576-SYUHJ,0.3840304182509506,0,21870,False,21860,20860
435,9927-DSWDF,0.3840304182509506,0,21860,False,21850,20850
