rank,customerID,calibrated_probability,actual_churn,budget_before,success,budget_after,cumulative_profit
133,2737-YNGYW,0.6341463414634148,1,9780,True,9870,8870
134,4706-AXVKM,0.6341463414634148,1,9870,True,9960,8960
135,4735-ASGMA,0.6341463414634148,1,9960,True,10050,9050
136,6077-BDPXA,0.6341463414634148,0,10050,False,10040,9040
137,7005-CCBKV,0.6341463414634148,1,10040,True,10130,9130
138,7354-OIJLX,0.6341463414634148,0,10130,False,10120,9120
139,8132-YPVBX,0.6341463414634148,0,10120,False,10110,9110
140,8361-LTMKD,0.6341463414634148,1,10110,True,10200,9200
141,8541-QVFKM,0.6341463414634148,0,10200,False,10190,9190
142,9685-WKZGT,0.6341463414634148,1,10190,True,10280,9280
143,0004-TLHLJ,0.6285714285714286,1,10280,True,10370,9370
144,0258-NOKBL,0.6285714285714286,0,10370,False,10360,9360
145,0506-LVNGN,0.6285714285714286,1,10360,True,10450,9450
146,0876-WDUUZ,0.6285714285714286,1,10450,True,10540,9540
147,2025-JKFWI,0.6285714285714286,1,10540,True,10630,9630
148,2439-LYPMQ,0.6285714285714286,0,10630,False,10620,9620
149,2761-OCIAX,0.6285714285714286,1,10620,True,10710,9710
150,2845-HSJCY,0.6285714285714286,1,10710,True,10800,9800
151,2985-FMWYF,0.6285714285714286,0,10800,False,10790,9790
152,3334-CTHOL,0.6285714285714286,1,10790,True,10880,9880
153,3750-CKVKH,0.6285714285714286,1,10880,True,10970,9970
154,4631-OACRM,0.6285714285714286,1,10970,True,11060,10060
155,4706-DGAHW,0.6285714285714286,0,11060,False,11050,10050
156,4919-IKATY,0.6285714285714286,1,11050,True,11140,10140
157,5480-HPRRX,0.6285714285714286,1,11140,True,11230,10230
158,6000-APYLU,0.6285714285714286,1,11230,True,11320,10320
159,6047-YHPVI,0.6285714285714286,1,11320,True,11410,10410
160,7029-RPUAV,0.6285714285714286,1,11410,True,11500,10500
161,7198-GLXTC,0.6285714285714286,1,11500,True,11590,10590
162,7363-QTBIW,0.6285714285714286,0,11590,False,11580,10580
163,7495-OOKFY,0.6285714285714286,1,11580,True,11670,10670
164,8080-DDEMJ,0.6285714285714286,1,11670,True,11760,10760
165,8397-MVTAZ,0.6285714285714286,1,11760,True,11850,10850
166,8650-RHRKE,0.6285714285714286,1,11850,True,11940,10940
167,9227-LUNBG,0.6285714285714286,1,11940,True,12030,11030
168,9643-AVVWI,0.6285714285714286,0,12030,False,12020,11020
169,9741-YLNTD,0.6285714285714286,0,12020,False,12010,11010
170,0023-XUOPT,0.6052009456264775,1,12010,True,12100,11100
171,0330-IVZHA,0.6052009456264775,1,12100,True,12190,11190
172,0388-EOPEX,0.6052009456264775,1,12190,True,12280,11280
173,0432-CAJZV,0.6052009456264775,0,12280,False,12270,11270
174,0524-IAVZO,0.6052009456264775,1,12270,True,12360,11360
175,0576-WNXXC,0.6052009456264775,1,12360,True,12450,11450
176,0685-MLYYM,0.6052009456264775,1,12450,True,12540,11540
177,0923-PNFUB,0.6052009456264775,1,12540,True,12630,11630
178,0952-KMEEH,0.6052009456264775,1,12630,True,12720,11720
179,0958-YHXGP,0.6052009456264775,0,12720,False,12710,11710
180,0988-JRWWP,0.6052009456264775,0,12710,False,12700,11700
181,1016-DJTSV,0.6052009456264775,0,12700,False,12690,11690
182,1077-HUUJM,0.6052009456264775,0,12690,False,12680,11680
183,1112-CUNAO,0.6052009456264775,1,12680,True,12770,11770
184,1379-FRVEB,0.6052009456264775,0,12770,False,12760,11760
185,1475-VWVDO,0.6052009456264775,0,12760,False,12750,11750
186,1522-VVDMG,0.6052009456264775,1,12750,True,12840,11840
187,1536-HBSWP,0.6052009456264775,0,12840,False,12830,11830
188,1658-TJVOA,0.6052009456264775,0,12830,False,12820,11820
189,1867-BDVFH,0.6052009456264775,1,12820,True,12910,11910
190,1942-OQFRW,0.6052009456264775,0,12910,False,12900,11900
191,2057-ZBLPD,0.6052009456264775,1,12900,True,12990,11990
192,2187-PKZAY,0.6052009456264775,0,12990,False,12980,11980
193,2325-NBPZG,0.6052009456264775,0,12980,False,12970,11970
194,2386-LAHRK,0.6052009456264775,1,12970,True,13060,12060
195,2482-CZGBB,0.6052009456264775,1,13060,True,13150,12150
196,2665-NPTGL,0.6052009456264775,0,13150,False,13140,12140
197,2754-XBHTB,0.6052009456264775,1,13140,True,13230,12230
198,2800-QQUSO,0.6052009456264775,0,13230,False,13220,12220
199,2860-RANUS,0.6052009456264775,1,13220,True,13310,12310
200,2919-HBCJO,0.6052009456264775,1,13310,True,13400,12400
201,3365-SAIGS,0.6052009456264775,0,13400,False,13390,12390
202,3587-PMCOY,0.6052009456264775,0,13390,False,13380,12380
203,3627-FHKBK,0.6052009456264775,1,13380,True,13470,12470
204,3672-YITQD,0.6052009456264775,1,13470,True,13560,12560
205,3717-OEAUQ,0.6052009456264775,0,13560,False,13550,12550
206,3891-PUQOD,0.6052009456264775,1,13550,True,13640,12640
207,3908-BLSYF,0.6052009456264775,1,13640,True,13730,12730
208,3966-HRMZA,0.6052009456264775,0,13730,False,13720,12720
209,4029-HPFVY,0.6052009456264775,0,13720,False,13710,12710
210,4237-RLAQD,0.6052009456264775,1,13710,True,13800,12800
211,4283-FUTGF,0.6052009456264775,1,13800,True,13890,12890
212,4301-VVZKA,0.6052009456264775,0,13890,False,13880,12880
213,4317-VTEOA,0.6052009456264775,1,13880,True,13970,12970
214,4512-ZUIYL,0.6052009456264775,1,13970,True,14060,13060
215,4678-DVQEO,0.6052009456264775,1,14060,True,14150,13150
216,4686-UXDML,0.6052009456264775,0,14150,False,14140,13140
217,4817-VYYWS,0.6052009456264775,1,14140,True,14230,13230
218,4983-CCWMC,0.6052009456264775,0,14230,False,14220,13220
219,5022-JNQEQ,0.6052009456264775,0,14220,False,14210,13210
220,5133-POWUA,0.6052009456264775,0,14210,False,14200,13200
221,5144-TVGLP,0.6052009456264775,0,14200,False,14190,13190
222,5228-EXCET,0.6052009456264775,1,14190,True,14280,13280
223,5339-PXDVH,0.6052009456264775,0,14280,False,14270,13270
224,5351-QESIO,0.6052009456264775,0,14270,False,14260,13260
225,5380-WJKOV,0.6052009456264775,1,14260,True,14350,13350
226,5442-BHQNG,0.6052009456264775,0,14350,False,14340,13340
227,5628-FCGYG,0.6052009456264775,0,14340,False,14330,13330
228,5692-FPTAH,0.6052009456264775,1,14330,True,14420,13420
229,5759-RCVCB,0.6052009456264775,1,14420,True,14510,13510
230,6034-YMTOB,0.6052009456264775,0,14510,False,14500,13500
231,6048-QBXKL,0.6052009456264775,0,14500,False,14490,13490
232,6158-HDPXZ,0.6052009456264775,0,14490,False,14480,13480
233,6166-ILMNY,0.6052009456264775,1,14480,True,14570,13570
234,6175-IRFIT,0.6052009456264775,0,14570,False,14560,13560
235,6317-YPKDH,0.6052009456264775,1,14560,True,14650,13650
236,6319-IEJWJ,0.6052009456264775,1,14650,True,14740,13740
237,6338-AVWCY,0.6052009456264775,1,14740,True,14830,13830
238,6376-GAHQE,0.6052009456264775,1,14830,True,14920,13920
239,6507-ZJSUR,0.6052009456264775,0,14920,False,14910,13910
240,6543-XRMYR,0.6052009456264775,1,14910,True,15000,14000
241,6651-AZVTJ,0.6052009456264775,1,15000,True,15090,14090
242,6661-HBGWL,0.6052009456264775,1,15090,True,15180,14180
243,6680-WKXRZ,0.6052009456264775,1,15180,True,15270,14270
244,6705-LXORM,0.6052009456264775,0,15270,False,15260,14260
245,6712-OAWRH,0.6052009456264775,1,15260,True,15350,14350
246,6899-PPEEA,0.6052009456264775,1,15350,True,15440,14440
247,7056-IMHCC,0.6052009456264775,1,15440,True,15530,14530
248,7571-YXDAD,0.6052009456264775,1,15530,True,15620,14620
249,7663-RGWBC,0.6052009456264775,1,15620,True,15710,14710
250,7748-UMTRK,0.6052009456264775,0,15710,False,15700,14700
251,7851-FLGGQ,0.6052009456264775,1,15700,True,15790,14790
252,7861-UVUFT,0.6052009456264775,1,15790,True,15880,14880
253,7881-EVUAD,0.6052009456264775,1,15880,True,15970,14970
254,7912-SYRQT,0.6052009456264775,1,15970,True,16060,15060
255,7928-VJYAB,0.6052009456264775,0,16060,False,16050,15050
256,8212-DJRCH,0.6052009456264775,0,16050,False,16040,15040
257,8280-MQRQN,0.6052009456264775,1,16040,True,16130,15130
258,8676-TRMJS,0.6052009456264775,1,16130,True,16220,15220
259,8699-ASUFO,0.6052009456264775,1,16220,True,16310,15310
260,8709-KRDVL,0.6052009456264775,0,16310,False,16300,15300
261,8739-WWKDU,0.6052009456264775,1,16300,True,16390,15390
262,8818-DOPVL,0.6052009456264775,0,16390,False,16380,15380
263,8873-GLDMH,0.6052009456264775,0,16380,False,16370,15370
264,8903-XEBGX,0.6052009456264775,0,16370,False,16360,15360
265,8938-UMKPI,0.6052009456264775,1,16360,True,16450,15450
266,8993-PHFWD,0.6052009456264775,1,16450,True,16540,15540
267,9054-FOWNV,0.6052009456264775,0,16540,False,16530,15530
268,9279-CJEOJ,0.6052009456264775,0,16530,False,16520,15520
269,9420-LOJKX,0.6052009456264775,1,16520,True,16610,15610
270,9576-ANLXO,0.6052009456264775,1,16610,True,16700,15700
271,9638-JIQYA,0.6052009456264775,0,16700,False,16690,15690
272,9692-TUSXH,0.6052009456264775,1,16690,True,16780,15780
273,9752-ZNQUT,0.6052009456264775,0,16780,False,16770,15770
274,9840-DVNDC,0.6052009456264775,1,16770,True,16860,15860
275,7054-LGEQW,0.5765908278329431,1,16860,True,16950,15950
276,0899-LIIBW,0.5238095238095238,0,16950,False,16940,15940
277,1335-NTIUC,0.5238095238095238,0,16940,False,16930,15930
278,2672-OJQZP,0.5238095238095238,0,16930,False,16920,15920
279,4873-ILOLJ,0.5238095238095238,1,16920,True,17010,16010
280,7250-EQKIY,0.5238095238095238,1,17010,True,17100,16100
281,7587-RZNME,0.5238095238095238,1,17100,True,17190,16190
282,0322-CHQRU,0.4900990099009901,1,17190,True,17280,16280
283,0376-YMCJC,0.4900990099009901,1,17280,True,17370,16370
284,0581-BXBUB,0.4900990099009901,0,17370,False,17360,16360
285,0749-IRGQE,0.4900990099009901,0,17360,False,17350,16350
286,1035-IPQPU,0.4900990099009901,0,17350,False,17340,16340
287,1092-GANHU,0.4900990099009901,1,17340,True,17430,16430
288,1240-KNSEZ,0.4900990099009901,1,17430,True,17520,16520
289,1302-UHBDD,0.4900990099009901,0,17520,False,17510,16510
290,1319-YLZJG,0.4900990099009901,0,17510,False,17500,16500
291,1471-GIQKQ,0.4900990099009901,0,17500,False,17490,16490
292,1833-TCXKK,0.4900990099009901,0,17490,False,17480,16480
293,1895-QTKDO,0.4900990099009901,0,17480,False,17470,16470
294,1902-XBTFB,0.4900990099009901,1,17470,True,17560,16560
295,1965-DDBWU,0.4900990099009901,1,17560,True,17650,16650
296,1989-PRJHP,0.4900990099009901,1,17650,True,17740,16740
297,2041-JIJCI,0.4900990099009901,0,17740,False,17730,16730
298,2277-DJJDL,0.4900990099009901,0,17730,False,17720,16720
299,2369-FEVNO,0.4900990099009901,0,17720,False,17710,16710
300,2694-CIUMO,0.4900990099009901,0,17710,False,17700,16700
301,3197-ARFOY,0.4900990099009901,0,17700,False,17690,16690
302,3312-UUMZW,0.4900990099009901,0,17690,False,17680,16680
303,3374-LXDEV,0.4900990099009901,1,17680,True,17770,16770
304,3524-WQDSG,0.4900990099009901,0,17770,False,17760,16760
305,3658-KIBGF,0.4900990099009901,1,17760,True,17850,16850
306,3858-VOBET,0.4900990099009901,1,17850,True,17940,16940
307,4154-AQUGT,0.4900990099009901,1,17940,True,18030,17030
308,4223-WOZCM,0.4900990099009901,0,18030,False,18020,17020
309,4329-YPDDQ,0.4900990099009901,0,18020,False,18010,17010
310,4412-YLTKF,0.4900990099009901,1,18010,True,18100,17100
311,4547-LYTDD,0.4900990099009901,1,18100,True,18190,17190
312,4647-MUZON,0.4900990099009901,0,18190,False,18180,17180
313,4658-HCOHW,0.4900990099009901,1,18180,True,18270,17270
314,4818-QIUFN,0.4900990099009901,1,18270,True,18360,17360
315,4846-WHAFZ,0.4900990099009901,1,18360,True,18450,17450
316,5103-MHMHY,0.4900990099009901,1,18450,True,18540,17540
317,5129-JLPIS,0.4900990099009901,0,18540,False,18530,17530
318,5207-PLSTK,0.4900990099009901,0,18530,False,18520,17520
319,5331-RGMTT,0.4900990099009901,0,18520,False,18510,17510
320,5606-AMZBO,0.4900990099009901,0,18510,False,18500,17500
321,5650-YLIBA,0.4900990099009901,0,18500,False,18490,17490
322,5760-FXFVO,0.4900990099009901,0,18490,False,18480,17480
323,5889-JTMUL,0.4900990099009901,1,18480,True,18570,17570
324,6080-TCMYC,0.4900990099009901,0,18570,False,18560,17560
325,6377-WHAOX,0.4900990099009901,0,18560,False,18550,17550
326,6557-BZXLQ,0.4900990099009901,0,18550,False,18540,17540
327,7181-OQCUT,0.4900990099009901,0,18540,False,18530,17530
328,7278-CKDNC,0.4900990099009901,0,18530,False,18520,17520
329,7279-BUYWN,0.4900990099009901,1,18520,True,18610,17610
330,7410-YTJIK,0.4900990099009901,1,18610,True,18700,17700
331,7534-BFESC,0.4900990099009901,1,18700,True,18790,17790
332,7603-USHJS,0.4900990099009901,1,18790,True,18880,17880
333,8059-UDZFY,0.4900990099009901,0,18880,False,18870,17870
334,8378-LKJAF,0.4900990099009901,0,18870,False,18860,17860
335,8393-DLHGA,0.4900990099009901,1,18860,True,18950,17950
336,8621-MNIHH,0.4900990099009901,1,18950,True,19040,18040
337,8696-JKZNU,0.4900990099009901,1,19040,True,19130,18130
338,8757-TFHHJ,0.4900990099009901,0,19130,False,19120,18120
339,8778-LMWTJ,0.4900990099009901,0,19120,False,19110,18110
340,8785-CJSHH,0.4900990099009901,0,19110,False,19100,18100
341,9048-JVYVF,0.4900990099009901,1,19100,True,19190,18190
342,9050-QLROH,0.4900990099009901,1,19190,True,19280,18280
343,9167-APMXZ,0.4900990099009901,0,19280,False,19270,18270
344,9283-LZQOH,0.4900990099009901,1,19270,True,19360,18360
345,9389-ACWBI,0.4900990099009901,0,19360,False,19350,18350
346,9465-RWMXL,0.4900990099009901,1,19350,True,19440,18440
347,9572-WUKSB,0.4900990099009901,0,19440,False,19430,18430
348,9779-DPNEJ,0.4900990099009901,0,19430,False,19420,18420
349,9866-QEVEE,0.4900990099009901,1,19420,True,19510,18510
350,9927-DSWDF,0.4900990099009901,0,19510,False,19500,18500
351,9992-UJOEL,0.4900990099009901,0,19500,False,19490,18490
352,0682-USIXD,0.425531914893617,0,19490,False,19480,18480
353,1236-WFCDV,0.425531914893617,1,19480,True,19570,18570
354,2227-JRSJX,0.425531914893617,0,19570,False,19560,18560
355,2606-RMDHZ,0.425531914893617,1,19560,True,19650,18650
356,3312-ZWLGF,0.425531914893617,0,19650,False,19640,18640
357,4208-UFFGW,0.425531914893617,1,19640,True,19730,18730
358,6331-LWDTQ,0.425531914893617,1,19730,True,19820,18820
359,6542-LWGXJ,0.425531914893617,0,19820,False,19810,18810
360,7018-WBJNK,0.425531914893617,0,19810,False,19800,18800
361,8160-HOWOX,0.425531914893617,0,19800,False,19790,18790
362,8601-QACRS,0.425531914893617,1,19790,True,19880,18880
363,9661-MHUMO,0.425531914893617,1,19880,True,19970,18970
364,0015-UOCOJ,0.37531486146095716,0,19970,False,19960,18960
365,0082-OQIQY,0.37531486146095716,0,19960,False,19950,18950
366,0096-BXERS,0.37531486146095716,0,19950,False,19940,18940
367,0256-LTHVJ,0.37531486146095716,1,19940,True,20030,19030
368,0265-PSUAE,0.37531486146095716,0,20030,False,20020,19020
369,0310-MVLET,0.37531486146095716,1,20020,True,20110,19110
370,0430-IHCDJ,0.37531486146095716,0,20110,False,20100,19100
371,0531-ZZJWQ,0.37531486146095716,0,20100,False,20090,19090
372,0581-MDMPW,0.37531486146095716,0,20090,False,20080,19080
373,0778-NELLA,0.37531486146095716,1,20080,True,20170,19170
374,0823-HSCDJ,0.37531486146095716,1,20170,True,20260,19260
375,0963-ZBDRN,0.37531486146095716,1,20260,True,20350,19350
376,0979-PHULV,0.37531486146095716,1,20350,True,20440,19440
377,1100-DDVRV,0.37531486146095716,0,20440,False,20430,19430
378,1310-QRITU,0.37531486146095716,0,20430,False,20420,19420
379,1346-UFHAX,0.37531486146095716,0,20420,False,20410,19410
380,1452-KIOVK,0.37531486146095716,0,20410,False,20400,19400
381,1541-ETJZO,0.37531486146095716,1,20400,True,20490,19490
382,1587-FKLZB,0.37531486146095716,1,20490,True,20580,19580
383,1622-HSHSF,0.37531486146095716,0,20580,False,20570,19570
384,1816-FLZDK,0.37531486146095716,0,20570,False,20560,19560
385,1894-IGFSG,0.37531486146095716,1,20560,True,20650,19650
386,2070-FNEXE,0.37531486146095716,1,20650,True,20740,19740
387,2101-RANCD,0.37531486146095716,0,20740,False,20730,19730
388,2203-GHNWN,0.37531486146095716,0,20730,False,20720,19720
389,2277-VWCNI,0.37531486146095716,0,20720,False,20710,19710
390,2309-OSFEU,0.37531486146095716,1,20710,True,20800,19800
391,2452-KDRRH,0.37531486146095716,0,20800,False,20790,19790
392,2480-SQIOB,0.37531486146095716,0,20790,False,20780,19780
393,2501-XWWTZ,0.37531486146095716,0,20780,False,20770,19770
394,2587-EKXTS,0.37531486146095716,0,20770,False,20760,19760
395,2604-IJPDU,0.37531486146095716,0,20760,False,20750,19750
396,2720-FVBQP,0.37531486146095716,0,20750,False,20740,19740
397,2911-WDXMV,0.37531486146095716,0,20740,False,20730,19730
398,2955-BJZHG,0.37531486146095716,1,20730,True,20820,19820
399,2971-SGAFL,0.37531486146095716,0,20820,False,20810,19810
400,3331-HQDTW,0.37531486146095716,1,20810,True,20900,19900
401,3466-WAESX,0.37531486146095716,0,20900,False,20890,19890
402,3540-RZJYU,0.37531486146095716,1,20890,True,20980,19980
403,3780-YVMFA,0.37531486146095716,0,20980,False,20970,19970
404,3787-TRIAL,0.37531486146095716,0,20970,False,20960,19960
405,3923-CSIHK,0.37531486146095716,1,20960,True,21050,20050
406,3932-CMDTD,0.37531486146095716,1,21050,True,21140,20140
407,4248-QPAVC,0.37531486146095716,1,21140,True,21230,20230
408,4360-PNRQB,0.37531486146095716,0,21230,False,21220,20220
409,4570-QHXHL,0.37531486146095716,0,21220,False,21210,20210
410,4581-LNWUM,0.37531486146095716,0,21210,False,21200,20200
411,4667-OHGKG,0.37531486146095716,1,21200,True,21290,20290
412,4690-LLKUA,0.37531486146095716,1,21290,True,21380,20380
413,4760-THGOT,0.37531486146095716,0,21380,False,21370,20370
414,4829-AUOAX,0.37531486146095716,1,21370,True,21460,20460
415,4840-ORQXB,0.37531486146095716,0,21460,False,21450,20450
416,4947-DSMXK,0.37531486146095716,0,21450,False,21440,20440
417,5016-IBERQ,0.37531486146095716,0,21440,False,21430,20430
418,5226-NOZFC,0.37531486146095716,0,21430,False,21420,20420
419,5281-BUZGT,0.37531486146095716,1,21420,True,21510,20510
420,5373-SFODM,0.37531486146095716,1,21510,True,21600,20600
421,5461-QKNTN,0.37531486146095716,0,21600,False,21590,20590
422,5609-IMCGG,0.37531486146095716,0,21590,False,21580,20580
423,5651-YLPRD,0.37531486146095716,0,21580,False,21570,20570
424,5828-AVIPD,0.37531486146095716,1,21570,True,21660,20660
